data,regiao,categoria,produto,canal,unidades,preco_unitario,receita,custo,lucro,satisfacao
2024-02-18,Sudeste,Vestuário,Jaqueta Norte,E-commerce,2,149.3,298.6,143.68,154.92,4.7
2024-02-18,Nordeste,Eletrônicos,Fone Pulse,E-commerce,4,2185.94,8743.76,7135.14,1608.62,4.4
2024-02-18,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,5,566.17,2830.85,1564.49,1266.36,3.7
2024-02-19,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,2,596.43,1192.86,770.16,422.7,4.3
2024-02-19,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,5,1025.58,5127.9,4255.3,872.6,4.0
2024-02-19,Sul,Vestuário,Camiseta Base,E-commerce,3,201.61,604.83,257.22,347.61,3.8
2024-02-19,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,7,1702.45,11917.15,8953.64,2963.51,4.4
2024-02-19,Nordeste,Alimentos,Azeite Oliva,Loja física,4,46.42,185.68,126.57,59.11,4.1
2024-02-19,Sudeste,Vestuário,Tênis Passo,E-commerce,2,227.03,454.06,213.18,240.88,3.6
2024-02-20,Sudeste,Eletrônicos,Tablet Nimbus,Marketplace,3,2449.86,7349.58,6866.29,483.29,3.0
2024-02-20,Sul,Vestuário,Camiseta Base,Loja física,2,197.56,395.12,213.45,181.67,4.2
2024-02-20,Centro-Oeste,Vestuário,Jaqueta Norte,Marketplace,2,178.38,356.76,179.95,176.81,4.1
2024-02-20,Sudeste,Casa e Decoração,Tapete Onda,Marketplace,4,200.26,801.04,556.72,244.32,3.9
2024-02-21,Sul,Vestuário,Jaqueta Norte,E-commerce,4,176.58,706.32,424.55,281.77,4.4
2024-02-21,Norte,Esporte e Lazer,Prancha Maré,Loja física,1,315.25,315.25,190.06,125.19,3.4
2024-02-21,Sul,Eletrônicos,Monitor Vista,E-commerce,3,2102.09,6306.27,5307.99,998.28,4.0
2024-02-21,Norte,Esporte e Lazer,Bicicleta Rota,Marketplace,2,295.42,590.84,434.23,156.61,3.8
2024-02-22,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,6,195.81,1174.86,531.14,643.72,4.1
2024-02-22,Nordeste,Alimentos,Chá Manhã,E-commerce,1,75.2,75.2,52.58,22.62,4.3
2024-02-22,Sul,Vestuário,Camiseta Base,E-commerce,2,187.66,375.32,175.58,199.74,4.7
2024-02-22,Nordeste,Alimentos,Chá Manhã,E-commerce,2,46.07,92.14,62.98,29.16,4.5
2024-02-22,Sudeste,Vestuário,Calça Trilha,E-commerce,4,256.37,1025.48,479.86,545.62,3.5
2024-02-22,Sudeste,Eletrônicos,Fone Pulse,Marketplace,2,2031.03,4062.06,3142.46,919.6,4.8
2024-02-22,Sul,Eletrônicos,Tablet Nimbus,Loja física,3,2007.66,6022.98,4438.12,1584.86,3.8
2024-02-22,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,2,2485.1,4970.2,4159.2,811.0,2.9
2024-02-22,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,1,382.26,382.26,230.01,152.25,3.5
2024-02-22,Norte,Vestuário,Tênis Passo,Marketplace,4,209.22,836.88,447.77,389.11,3.8
2024-02-23,Sul,Vestuário,Calça Trilha,E-commerce,3,55.65,166.95,79.06,87.89,4.5
2024-02-24,Centro-Oeste,Vestuário,Jaqueta Norte,Loja física,2,261.19,522.38,273.31,249.07,3.1
2024-02-24,Sul,Vestuário,Calça Trilha,Loja física,4,119.64,478.56,207.21,271.35,3.7
2024-02-24,Centro-Oeste,Vestuário,Jaqueta Norte,E-commerce,1,200.31,200.31,100.36,99.95,4.2
2024-02-24,Sul,Esporte e Lazer,Bicicleta Rota,Loja física,1,349.97,349.97,219.46,130.51,3.9
2024-02-24,Sul,Vestuário,Jaqueta Norte,Marketplace,4,238.22,952.88,589.81,363.07,4.1
2024-02-24,Centro-Oeste,Esporte e Lazer,Barraca Cume,E-commerce,3,321.46,964.38,729.51,234.87,4.8
2024-02-25,Centro-Oeste,Alimentos,Café Serra,E-commerce,3,29.41,88.23,63.28,24.95,4.7
2024-02-26,Nordeste,Eletrônicos,Notebook Aura,E-commerce,3,1676.63,5029.89,3940.54,1089.35,3.1
2024-02-26,Sul,Esporte e Lazer,Halteres Par,Loja física,1,347.16,347.16,199.87,147.29,4.3
2024-02-26,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,3,2587.32,7761.96,6792.66,969.3,2.8
2024-02-26,Centro-Oeste,Eletrônicos,Fone Pulse,E-commerce,3,1353.04,4059.12,3239.2,819.92,3.8
2024-02-26,Sul,Casa e Decoração,Tapete Onda,Marketplace,3,409.09,1227.27,834.59,392.68,2.7
2024-02-26,Sudeste,Alimentos,Café Serra,Loja física,3,72.98,218.94,153.94,65.0,3.7
2024-02-27,Nordeste,Eletrônicos,Fone Pulse,Loja física,4,2243.23,8972.92,7650.05,1322.87,3.4
2024-02-27,Sudeste,Alimentos,Granola Cheia,E-commerce,3,55.86,167.58,126.83,40.75,4.4
2024-02-27,Sul,Eletrônicos,Fone Pulse,Marketplace,2,1772.14,3544.28,3473.39,70.89,4.4
2024-02-27,Sudeste,Alimentos,Granola Cheia,E-commerce,2,81.28,162.56,126.12,36.44,4.7
2024-02-28,Nordeste,Eletrônicos,Fone Pulse,E-commerce,3,1732.28,5196.84,4260.6,936.24,4.3
2024-02-28,Norte,Casa e Decoração,Cadeira Foco,Marketplace,3,433.79,1301.37,873.6,427.77,3.9
2024-02-28,Centro-Oeste,Alimentos,Granola Cheia,Marketplace,3,45.14,135.42,123.81,11.61,3.8
2024-02-29,Sul,Alimentos,Azeite Oliva,Loja física,3,45.42,136.26,106.59,29.67,4.1
2024-02-29,Norte,Alimentos,Azeite Oliva,E-commerce,1,45.19,45.19,30.26,14.93,4.5
2024-02-29,Sudeste,Alimentos,Azeite Oliva,E-commerce,4,43.15,172.6,126.34,46.26,3.2
2024-02-29,Nordeste,Vestuário,Calça Trilha,E-commerce,5,57.71,288.55,145.88,142.67,4.3
2024-03-01,Sul,Vestuário,Calça Trilha,Loja física,2,122.68,245.36,111.76,133.6,4.5
2024-03-01,Sudeste,Alimentos,Granola Cheia,E-commerce,4,59.26,237.04,182.07,54.97,2.5
2024-03-01,Sudeste,Alimentos,Chá Manhã,E-commerce,9,61.27,551.43,420.35,131.08,4.0
2024-03-01,Nordeste,Vestuário,Camiseta Base,Loja física,6,142.18,853.08,446.91,406.17,4.6
2024-03-01,Centro-Oeste,Alimentos,Café Serra,Loja física,7,42.34,296.38,234.8,61.58,3.7
2024-03-02,Nordeste,Esporte e Lazer,Prancha Maré,E-commerce,5,252.4,1262.0,825.02,436.98,3.6
2024-03-02,Nordeste,Esporte e Lazer,Prancha Maré,Loja física,5,448.15,2240.75,1294.26,946.49,3.2
2024-03-02,Centro-Oeste,Alimentos,Café Serra,Marketplace,3,72.8,218.4,189.52,28.88,2.8
2024-03-02,Norte,Alimentos,Azeite Oliva,E-commerce,1,72.82,72.82,57.2,15.62,3.8
2024-03-02,Centro-Oeste,Esporte e Lazer,Barraca Cume,Loja física,4,320.13,1280.52,793.34,487.18,3.8
2024-03-03,Sudeste,Vestuário,Calça Trilha,E-commerce,5,177.36,886.8,381.93,504.87,4.0
2024-03-03,Sudeste,Vestuário,Tênis Passo,Loja física,6,84.1,504.6,267.68,236.92,3.9
2024-03-03,Sul,Esporte e Lazer,Barraca Cume,E-commerce,2,248.56,497.12,335.53,161.59,4.8
2024-03-03,Sudeste,Alimentos,Azeite Oliva,Loja física,8,41.48,331.84,246.69,85.15,4.6
2024-03-03,Sudeste,Vestuário,Camiseta Base,Loja física,5,268.52,1342.6,644.1,698.5,4.0
2024-03-03,Sudeste,Eletrônicos,Monitor Vista,Marketplace,9,1362.35,12261.15,11001.94,1259.21,2.9
2024-03-04,Sul,Esporte e Lazer,Bicicleta Rota,Loja física,3,371.38,1114.14,710.04,404.1,4.0
2024-03-04,Norte,Casa e Decoração,Cadeira Foco,E-commerce,3,244.16,732.48,410.32,322.16,3.9
2024-03-04,Norte,Vestuário,Jaqueta Norte,E-commerce,4,112.39,449.56,188.27,261.29,4.6
2024-03-04,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,9,1328.66,11957.94,9299.84,2658.1,2.6
2024-03-04,Sudeste,Casa e Decoração,Tapete Onda,Loja física,5,213.22,1066.1,702.02,364.08,3.8
2024-03-04,Nordeste,Casa e Decoração,Vaso Raiz,Marketplace,4,441.85,1767.4,1212.13,555.27,3.9
2024-03-05,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,2,536.4,1072.8,577.12,495.68,3.5
2024-03-05,Sudeste,Eletrônicos,Notebook Aura,Loja física,6,2745.28,16471.68,13076.25,3395.43,3.9
2024-03-05,Nordeste,Vestuário,Calça Trilha,E-commerce,3,196.79,590.37,277.95,312.42,4.5
2024-03-05,Centro-Oeste,Eletrônicos,Notebook Aura,E-commerce,3,1613.71,4841.13,4366.59,474.54,3.8
2024-03-05,Sudeste,Vestuário,Jaqueta Norte,Marketplace,5,122.27,611.35,367.31,244.04,4.9
2024-03-05,Norte,Esporte e Lazer,Halteres Par,E-commerce,1,523.42,523.42,327.94,195.48,3.7
2024-03-06,Sul,Vestuário,Calça Trilha,E-commerce,3,104.88,314.64,141.93,172.71,4.0
2024-03-06,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,5,357.65,1788.25,928.14,860.11,3.8
2024-03-06,Sudeste,Eletrônicos,Fone Pulse,E-commerce,6,2064.76,12388.56,10239.07,2149.49,4.1
2024-03-06,Norte,Vestuário,Camiseta Base,E-commerce,2,97.02,194.04,95.92,98.12,3.4
2024-03-06,Sudeste,Eletrônicos,Monitor Vista,E-commerce,4,2776.61,11106.44,9172.59,1933.85,3.6
2024-03-06,Nordeste,Casa e Decoração,Cadeira Foco,Loja física,4,346.02,1384.08,953.61,430.47,4.5
2024-03-06,Nordeste,Alimentos,Granola Cheia,Loja física,7,55.41,387.87,271.63,116.24,4.1
2024-03-06,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,7,751.68,5261.76,3463.98,1797.78,4.0
2024-03-06,Nordeste,Eletrônicos,Monitor Vista,Loja física,4,1731.75,6927.0,6174.0,753.0,3.9
2024-03-07,Sudeste,Esporte e Lazer,Halteres Par,Marketplace,3,530.25,1590.75,1253.94,336.81,3.6
2024-03-07,Sul,Esporte e Lazer,Halteres Par,E-commerce,3,639.62,1918.86,1351.79,567.07,
2024-03-07,Sudeste,Alimentos,Azeite Oliva,Loja física,6,87.65,525.9,396.18,129.72,4.4
2024-03-07,Centro-Oeste,Alimentos,Chá Manhã,Loja física,3,55.4,166.2,121.94,44.26,3.7
2024-03-07,Nordeste,Alimentos,Azeite Oliva,E-commerce,5,16.8,84.0,57.99,26.01,3.7
2024-03-07,Sudeste,Alimentos,Azeite Oliva,E-commerce,7,56.59,396.13,258.87,137.26,2.8
2024-03-08,Sul,Eletrônicos,Notebook Aura,E-commerce,3,1617.96,4853.88,3876.88,977.0,3.7
2024-03-08,Sudeste,Vestuário,Camiseta Base,Marketplace,3,170.83,512.49,268.17,244.32,4.2
2024-03-08,Centro-Oeste,Esporte e Lazer,Prancha Maré,Loja física,3,374.72,1124.16,733.08,391.08,3.4
2024-03-08,Sul,Casa e Decoração,Vaso Raiz,Marketplace,3,409.04,1227.12,724.97,502.15,3.6
2024-03-09,Nordeste,Alimentos,Granola Cheia,Loja física,5,45.59,227.95,181.12,46.83,3.2
2024-03-09,Nordeste,Alimentos,Chá Manhã,Loja física,3,66.31,198.93,165.99,32.94,3.8
2024-03-09,Nordeste,Esporte e Lazer,Prancha Maré,Marketplace,5,618.35,3091.75,2203.78,887.97,3.8
2024-03-09,Centro-Oeste,Vestuário,Tênis Passo,E-commerce,4,89.11,356.44,197.74,158.7,2.6
2024-03-09,Sudeste,Casa e Decoração,Cadeira Foco,Marketplace,4,258.64,1034.56,747.55,287.01,4.4
2024-03-09,Sul,Casa e Decoração,Luminária Sol,E-commerce,4,129.39,517.56,323.08,194.48,4.5
2024-03-10,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,7,441.61,3091.27,1908.81,1182.46,3.8
2024-03-10,Centro-Oeste,Vestuário,Tênis Passo,Loja física,7,124.17,869.19,446.98,422.21,3.9
2024-03-10,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,8,243.0,1944.0,1262.71,681.29,3.1
2024-03-10,Sul,Alimentos,Azeite Oliva,Loja física,6,52.85,317.1,216.17,100.93,4.5
2024-03-10,Nordeste,Vestuário,Calça Trilha,E-commerce,2,117.42,234.84,107.34,127.5,4.5
2024-03-10,Centro-Oeste,Esporte e Lazer,Prancha Maré,E-commerce,3,565.44,1696.32,1066.26,630.06,4.4
2024-03-10,Nordeste,Alimentos,Café Serra,E-commerce,7,46.84,327.88,251.47,76.41,2.9
2024-03-10,Centro-Oeste,Casa e Decoração,Cadeira Foco,Loja física,4,112.0,448.0,264.03,183.97,3.8
2024-03-10,Centro-Oeste,Alimentos,Café Serra,Loja física,2,63.67,127.34,86.08,41.26,4.1
2024-03-10,Nordeste,Vestuário,Tênis Passo,Loja física,4,260.11,1040.44,488.03,552.41,4.0
2024-03-10,Nordeste,Casa e Decoração,Luminária Sol,Loja física,5,285.98,1429.9,991.53,438.37,5.0
2024-03-11,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,5,416.59,2082.95,1337.78,745.17,4.3
2024-03-11,Sul,Vestuário,Tênis Passo,Loja física,2,133.86,267.72,136.03,131.69,3.7
2024-03-11,Norte,Esporte e Lazer,Halteres Par,Loja física,1,409.13,409.13,246.49,162.64,4.5
2024-03-11,Nordeste,Casa e Decoração,Tapete Onda,Loja física,2,386.97,773.94,438.67,335.27,4.2
2024-03-12,Norte,Casa e Decoração,Vaso Raiz,Loja física,2,507.84,1015.68,616.51,399.17,5.0
2024-03-12,Centro-Oeste,Eletrônicos,Tablet Nimbus,Loja física,3,1113.91,3341.73,2564.62,777.11,3.9
2024-03-12,Nordeste,Eletrônicos,Fone Pulse,Loja física,2,1486.07,2972.14,2362.51,609.63,3.3
2024-03-12,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,1,404.95,404.95,257.45,147.5,4.1
2024-03-13,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,4,1463.03,5852.12,5122.56,729.56,3.1
2024-03-13,Sul,Eletrônicos,Fone Pulse,Marketplace,4,2058.2,8232.8,7364.82,867.98,3.5
2024-03-13,Sudeste,Alimentos,Chá Manhã,E-commerce,2,23.6,47.2,31.74,15.46,4.3
2024-03-13,Sudeste,Alimentos,Azeite Oliva,E-commerce,6,67.39,404.34,296.41,107.93,3.7
2024-03-13,Sudeste,Eletrônicos,Notebook Aura,E-commerce,5,2463.82,12319.1,10588.83,1730.27,2.5
2024-03-13,Sudeste,Alimentos,Café Serra,Loja física,4,55.24,220.96,162.99,57.97,4.2
2024-03-13,Sul,Esporte e Lazer,Barraca Cume,E-commerce,2,409.46,818.92,523.71,295.21,
2024-03-13,Sul,Vestuário,Calça Trilha,E-commerce,1,205.49,205.49,93.96,111.53,4.2
2024-03-13,Sudeste,Alimentos,Café Serra,E-commerce,7,46.17,323.19,230.92,92.27,3.2
2024-03-14,Sudeste,Alimentos,Granola Cheia,E-commerce,4,52.94,211.76,152.05,59.71,4.2
2024-03-14,Sudeste,Eletrônicos,Monitor Vista,Loja física,7,2086.89,14608.23,12333.61,2274.62,3.2
2024-03-14,Nordeste,Vestuário,Jaqueta Norte,Loja física,4,291.02,1164.08,495.76,668.32,5.0
2024-03-15,Centro-Oeste,Alimentos,Granola Cheia,Loja física,2,16.8,33.6,23.38,10.22,3.7
2024-03-15,Sul,Alimentos,Azeite Oliva,E-commerce,4,47.4,189.6,140.32,49.28,4.8
2024-03-15,Nordeste,Alimentos,Granola Cheia,Loja física,4,46.6,186.4,123.45,62.95,3.8
2024-03-16,Centro-Oeste,Alimentos,Chá Manhã,E-commerce,3,56.44,169.32,99.28,70.04,4.1
2024-03-16,Nordeste,Casa e Decoração,Vaso Raiz,Loja física,9,301.81,2716.29,1693.71,1022.58,4.4
2024-03-16,Norte,Casa e Decoração,Cadeira Foco,Loja física,3,125.87,377.61,206.2,171.41,4.0
2024-03-16,Centro-Oeste,Eletrônicos,Notebook Aura,E-commerce,2,1976.28,3952.56,3251.26,701.3,3.7
2024-03-16,Nordeste,Esporte e Lazer,Bicicleta Rota,Loja física,4,635.88,2543.52,1599.94,943.58,4.1
2024-03-16,Nordeste,Vestuário,Calça Trilha,E-commerce,4,70.78,283.12,130.16,152.96,4.2
2024-03-16,Sudeste,Esporte e Lazer,Barraca Cume,Loja física,7,541.44,3790.08,2525.37,1264.71,3.4
2024-03-16,Centro-Oeste,Eletrônicos,Notebook Aura,Loja física,3,2681.97,8045.91,6242.95,1802.96,4.6
2024-03-16,Sul,Alimentos,Chá Manhã,E-commerce,5,52.28,261.4,195.89,65.51,3.8
2024-03-16,Nordeste,Eletrônicos,Tablet Nimbus,Loja física,4,2586.2,10344.8,8965.04,1379.76,3.9
2024-03-17,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,5,451.76,2258.8,1271.92,986.88,4.6
2024-03-17,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,6,2328.34,13970.04,12420.82,1549.22,4.1
2024-03-17,Sul,Eletrônicos,Notebook Aura,Loja física,4,1000.19,4000.76,3234.02,766.74,3.9
2024-03-17,Centro-Oeste,Casa e Decoração,Cadeira Foco,Marketplace,3,227.71,683.13,454.7,228.43,4.2
2024-03-17,Nordeste,Alimentos,Azeite Oliva,Loja física,5,75.03,375.15,287.28,87.87,3.6
2024-03-17,Sul,Alimentos,Chá Manhã,Loja física,6,55.75,334.5,243.49,91.01,4.4
2024-03-17,Norte,Eletrônicos,Notebook Aura,E-commerce,2,2401.29,4802.58,4073.66,728.92,3.6
2024-03-17,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,6,478.29,2869.74,1539.16,1330.58,3.3
2024-03-17,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,6,435.57,2613.42,1624.91,988.51,3.8
2024-03-18,Norte,Casa e Decoração,Vaso Raiz,Loja física,6,406.52,2439.12,1521.14,917.98,4.7
2024-03-18,Centro-Oeste,Vestuário,Calça Trilha,E-commerce,2,134.86,269.72,140.22,129.5,4.2
2024-03-18,Centro-Oeste,Casa e Decoração,Luminária Sol,E-commerce,1,169.72,169.72,94.43,75.29,4.6
2024-03-18,Centro-Oeste,Casa e Decoração,Luminária Sol,E-commerce,4,406.66,1626.64,1073.67,552.97,4.0
2024-03-18,Sul,Eletrônicos,Fone Pulse,Marketplace,4,1263.55,5054.2,4801.56,252.64,3.4
2024-03-18,Sul,Esporte e Lazer,Bicicleta Rota,Loja física,3,481.99,1445.97,958.92,487.05,4.1
2024-03-18,Nordeste,Esporte e Lazer,Prancha Maré,Marketplace,2,431.77,863.54,628.14,235.4,3.4
2024-03-19,Norte,Eletrônicos,Fone Pulse,E-commerce,3,2212.08,6636.24,5694.35,941.89,3.5
2024-03-19,Sudeste,Vestuário,Calça Trilha,Loja física,5,179.24,896.2,429.0,467.2,3.5
2024-03-19,Sul,Esporte e Lazer,Prancha Maré,E-commerce,2,574.07,1148.14,698.34,449.8,4.4
2024-03-19,Sul,Casa e Decoração,Cadeira Foco,Loja física,6,205.66,1233.96,709.26,524.7,3.9
2024-03-19,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,7,364.4,2550.8,1627.81,922.99,4.5
2024-03-19,Sudeste,Eletrônicos,Monitor Vista,Loja física,4,1608.27,6433.08,5268.15,1164.93,
2024-03-20,Norte,Alimentos,Granola Cheia,E-commerce,2,27.3,54.6,42.21,12.39,3.6
2024-03-20,Sudeste,Vestuário,Tênis Passo,E-commerce,3,76.44,229.32,109.27,120.05,4.8
2024-03-20,Sul,Vestuário,Jaqueta Norte,E-commerce,2,105.36,210.72,102.62,108.1,5.0
2024-03-20,Sudeste,Eletrônicos,Monitor Vista,E-commerce,6,1338.51,8031.06,7263.49,767.57,3.1
2024-03-20,Nordeste,Vestuário,Jaqueta Norte,Marketplace,3,245.18,735.54,344.65,390.89,5.0
2024-03-20,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,2,611.03,1222.06,734.78,487.28,3.1
2024-03-21,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,4,124.45,497.8,265.41,232.39,4.0
2024-03-21,Norte,Esporte e Lazer,Prancha Maré,Loja física,4,602.07,2408.28,1270.09,1138.19,3.9
2024-03-21,Sul,Eletrônicos,Monitor Vista,E-commerce,3,1371.62,4114.86,3337.11,777.75,4.7
2024-03-21,Nordeste,Eletrônicos,Fone Pulse,E-commerce,3,2670.95,8012.85,6435.11,1577.74,3.7
2024-03-22,Nordeste,Eletrônicos,Fone Pulse,E-commerce,4,1355.49,5421.96,4351.46,1070.5,3.3
2024-03-22,Centro-Oeste,Casa e Decoração,Luminária Sol,E-commerce,5,120.89,604.45,378.03,226.42,4.8
2024-03-22,Nordeste,Alimentos,Chá Manhã,E-commerce,4,46.44,185.76,142.58,43.18,3.4
2024-03-22,Norte,Vestuário,Calça Trilha,Loja física,2,159.96,319.92,182.41,137.51,3.7
2024-03-22,Centro-Oeste,Vestuário,Tênis Passo,E-commerce,4,159.85,639.4,318.69,320.71,3.3
2024-03-22,Nordeste,Alimentos,Chá Manhã,E-commerce,4,16.8,67.2,47.5,19.7,3.4
2024-03-22,Sul,Casa e Decoração,Cadeira Foco,Loja física,3,148.73,446.19,249.12,197.07,3.6
2024-03-23,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,4,449.02,1796.08,1076.2,719.88,3.5
2024-03-23,Centro-Oeste,Vestuário,Camiseta Base,Loja física,4,193.22,772.88,390.9,381.98,4.0
2024-03-23,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,3,55.65,166.95,75.54,91.41,3.5
2024-03-24,Sul,Vestuário,Camiseta Base,E-commerce,6,204.73,1228.38,744.51,483.87,4.5
2024-03-24,Sul,Eletrônicos,Fone Pulse,Marketplace,5,881.85,4409.25,4191.58,217.67,3.4
2024-03-24,Norte,Alimentos,Azeite Oliva,Marketplace,1,24.25,24.25,20.48,3.77,
2024-03-24,Sul,Eletrônicos,Notebook Aura,Loja física,5,1235.06,6175.3,4809.27,1366.03,4.6
2024-03-24,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,8,173.08,1384.64,795.86,588.78,4.2
2024-03-24,Sul,Alimentos,Azeite Oliva,E-commerce,5,66.4,332.0,282.65,49.35,3.6
2024-03-24,Sul,Vestuário,Camiseta Base,E-commerce,7,158.19,1107.33,416.3,691.03,4.7
2024-03-25,Nordeste,Esporte e Lazer,Prancha Maré,Marketplace,3,305.2,915.6,623.59,292.01,3.9
2024-03-25,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,3,264.31,792.93,430.92,362.01,4.1
2024-03-25,Sul,Vestuário,Calça Trilha,Loja física,2,146.19,292.38,135.33,157.05,4.2
2024-03-25,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,2,432.84,865.68,538.21,327.47,4.1
2024-03-25,Sudeste,Casa e Decoração,Vaso Raiz,Marketplace,6,283.46,1700.76,1310.82,389.94,3.2
2024-03-25,Norte,Casa e Decoração,Vaso Raiz,E-commerce,3,393.2,1179.6,768.16,411.44,4.5
2024-03-26,Sudeste,Vestuário,Jaqueta Norte,Loja física,3,88.09,264.27,110.65,153.62,3.1
2024-03-26,Sul,Casa e Decoração,Tapete Onda,E-commerce,4,308.0,1232.0,761.71,470.29,4.0
2024-03-26,Nordeste,Eletrônicos,Notebook Aura,Loja física,1,1810.22,1810.22,1477.72,332.5,4.1
2024-03-27,Sul,Eletrônicos,Notebook Aura,E-commerce,3,1777.44,5332.32,4787.95,544.37,3.5
2024-03-27,Nordeste,Casa e Decoração,Vaso Raiz,E-commerce,6,261.4,1568.4,1051.09,517.31,4.3
2024-03-27,Sul,Vestuário,Camiseta Base,Loja física,3,104.96,314.88,141.99,172.89,4.2
2024-03-27,Sul,Vestuário,Camiseta Base,Loja física,5,97.05,485.25,210.74,274.51,3.6
2024-03-27,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,3,307.19,921.57,466.27,455.3,3.0
2024-03-27,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,5,1649.38,8246.9,5857.6,2389.3,3.8
2024-03-27,Sul,Eletrônicos,Notebook Aura,Marketplace,3,1597.85,4793.55,4461.97,331.58,3.8
2024-03-27,Sul,Alimentos,Granola Cheia,E-commerce,4,17.32,69.28,53.93,15.35,3.5
2024-03-27,Sul,Casa e Decoração,Tapete Onda,E-commerce,3,191.54,574.62,322.28,252.34,4.6
2024-03-27,Sul,Casa e Decoração,Luminária Sol,E-commerce,2,440.04,880.08,493.49,386.59,4.6
2024-03-27,Sul,Esporte e Lazer,Prancha Maré,Loja física,5,428.6,2143.0,1457.56,685.44,3.9
2024-03-28,Sul,Casa e Decoração,Luminária Sol,Loja física,5,373.55,1867.75,1121.11,746.64,4.1
2024-03-28,Centro-Oeste,Esporte e Lazer,Prancha Maré,Marketplace,3,143.5,430.5,328.88,101.62,3.5
2024-03-28,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,5,574.25,2871.25,1926.97,944.28,2.7
2024-03-28,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,9,206.37,1857.33,1217.09,640.24,3.6
2024-03-28,Centro-Oeste,Casa e Decoração,Luminária Sol,Marketplace,2,351.67,703.34,524.72,178.62,3.9
2024-03-28,Sul,Casa e Decoração,Cadeira Foco,Loja física,3,451.77,1355.31,817.16,538.15,3.5
2024-03-28,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,2,251.94,503.88,268.51,235.37,3.9
2024-03-28,Sul,Esporte e Lazer,Bicicleta Rota,Loja física,4,330.12,1320.48,807.84,512.64,5.0
2024-03-29,Centro-Oeste,Esporte e Lazer,Halteres Par,E-commerce,3,211.06,633.18,436.53,196.65,3.8
2024-03-29,Sul,Vestuário,Tênis Passo,E-commerce,3,191.72,575.16,253.16,322.0,4.0
2024-03-30,Sul,Casa e Decoração,Vaso Raiz,E-commerce,5,426.98,2134.9,1224.91,909.99,4.3
2024-03-30,Sudeste,Vestuário,Calça Trilha,E-commerce,5,67.69,338.45,158.04,180.41,4.0
2024-03-30,Sudeste,Eletrônicos,Notebook Aura,E-commerce,4,2166.15,8664.6,7262.77,1401.83,2.5
2024-03-30,Centro-Oeste,Eletrônicos,Notebook Aura,Loja física,6,2147.96,12887.76,10534.91,2352.85,4.4
2024-03-30,Sul,Alimentos,Chá Manhã,Loja física,5,73.11,365.55,283.96,81.59,4.4
2024-03-30,Sul,Casa e Decoração,Vaso Raiz,Loja física,6,434.05,2604.3,1634.63,969.67,3.6
2024-03-30,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,1,612.78,612.78,333.65,279.13,4.1
2024-03-31,Norte,Casa e Decoração,Tapete Onda,Marketplace,2,160.11,320.22,227.9,92.32,4.2
2024-03-31,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,2,359.41,718.82,506.63,212.19,4.6
2024-03-31,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,10,418.43,4184.3,2824.63,1359.67,4.1
2024-03-31,Nordeste,Alimentos,Azeite Oliva,E-commerce,6,56.79,340.74,237.08,103.66,4.5
2024-03-31,Nordeste,Eletrônicos,Monitor Vista,E-commerce,4,2068.36,8273.44,7016.48,1256.96,4.2
2024-04-01,Sul,Esporte e Lazer,Prancha Maré,Marketplace,5,389.2,1946.0,1390.64,555.36,4.6
2024-04-01,Sudeste,Alimentos,Café Serra,E-commerce,6,57.72,346.32,254.23,92.09,3.6
